,Title,Price,Link,Rating,Image
379,"Samsung Galaxy S24 Shock Proof Protection Smart Leather Flip Cover₦ 4,000₦ 7,00043%","₦ 4,000",https://www.jumia.com.ng/samsung-galaxy-s24-shock-proof-protection-smart-leather-flip-cover-288805638.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/6508882/1.jpg?5715
380,"Samsung Galaxy S24 5G Quality Sleek Silicone Protective Back Case₦ 5,000₦ 7,00029%","₦ 5,000",https://www.jumia.com.ng/samsung-galaxy-s24-5g-quality-sleek-silicone-protective-back-case-289889359.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/3988982/1.jpg?0889
381,"Samsung Galaxy S24 Shock Proof Protection Smart Leather Flip Cover₦ 4,000₦ 7,00043%","₦ 4,000",https://www.jumia.com.ng/samsung-galaxy-s24-shock-proof-protection-smart-leather-flip-cover-288805641.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/6508882/1.jpg?5716
382,"Samsung Galaxy S24 5G Anti-drop Smart Window Leather Flip Cover₦ 4,000₦ 7,00043%","₦ 4,000",https://www.jumia.com.ng/samsung-galaxy-s24-5g-anti-drop-smart-window-leather-flip-cover-288805645.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/6508882/1.jpg?5716
383,"Samsung Galaxy S24 Dual SIM - 8GB RAM - 256GB - 5G - Black₦ 1,200,000","₦ 1,200,000",https://www.jumia.com.ng/samsung-galaxy-s24-dual-sim-8gb-ram-256gb-5g-black-350994473.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/4499053/1.jpg?7126
384,"Samsung Galaxy S24 Ultra 6.8"" 12GB  512GB ROM 5G Dual SIM - Black₦ 1,900,000","₦ 1,900,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-512gb-rom-5g-dual-sim-black-352101713.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/7101253/1.jpg?0269
385,"Samsung Galaxy S24 Ultra 6.8"" 12GB 256GB ROM 5G Dual SIM - Black₦ 1,600,000","₦ 1,600,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-256gb-rom-5g-dual-sim-black-352101381.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/3101253/1.jpg?0347
386,"Samsung Galaxy S24 Ultra 6.8"" 12GB 256GB ROM 5G Dual SIM - Gray₦ 1,600,000","₦ 1,600,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-256gb-rom-5g-dual-sim-gray-352099988.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/9990253/1.jpg?0561
387,"Samsung Galaxy S24+ 5G - 6.7"" (256GB/12GB) Dual SIM, 4900mAh - Black₦ 1,748,000₦ 1,900,0008%","₦ 1,748,000",https://www.jumia.com.ng/samsung-galaxy-s24-5g-6.7-256gb12gb-dual-sim-4900mah-black-291654614.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/6456192/1.jpg?5010
388,"Samsung Galaxy S24+ 5G - 6.7"" (256GB/12GB) Dual SIM, 4900mAh - Grey₦ 1,748,000₦ 1,900,0008%","₦ 1,748,000",https://www.jumia.com.ng/samsung-galaxy-s24-5g-6.7-256gb12gb-dual-sim-4900mah-grey-291660304.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/3066192/1.jpg?9473
389,"Samsung Galaxy S24 Plus 6.7"" 12GB 512GB ROM  5G Dual SIM - Black₦ 1,450,000","₦ 1,450,000",https://www.jumia.com.ng/samsung-galaxy-s24-plus-6.7-12gb-512gb-rom-5g-dual-sim-black-350752635.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/6257053/1.jpg?4052
390,"Samsung Galaxy S24 5G Solid Quality Bumper Transparent Back Case₦ 2,400₦ 8,00070%","₦ 2,400",https://www.jumia.com.ng/samsung-galaxy-s24-5g-solid-quality-bumper-transparent-back-case-350620955.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/9026053/1.jpg?7232
391,"Samsung Galaxy S24 Ultra 6.8"" 12GB  512GB ROM 5G Dual SIM - Gray₦ 1,900,000","₦ 1,900,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-512gb-rom-5g-dual-sim-gray-352104048.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/0401253/1.jpg?4379
392,"Samsung Galaxy S24 Plus 6.7"" 12GB  512GB ROM  5G Dual SIM - Gray₦ 1,450,000","₦ 1,450,000",https://www.jumia.com.ng/samsung-galaxy-s24-plus-6.7-12gb-512gb-rom-5g-dual-sim-gray-352093102.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/1390253/1.jpg?1691
393,"Samsung Galaxy S24 Ultra 5G - 6.8"" (256GB/12GB) 5000mAh -VIOLET₦ 1,549,800₦ 4,000,00061%","₦ 1,549,800",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-256gb12gb-5000mah-violet-337822191.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/1228733/1.jpg?1160
394,"Samsung Galaxy S24 Ultra 6.8"" 12GB  1TB ROM 5G Dual SIM - Black₦ 2,200,000","₦ 2,200,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-1tb-rom-5g-dual-sim-black-352107791.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/7701253/1.jpg?6867
395,"Samsung Galaxy S24  6.2"" 8GB RAM 256GB ROM  5G Dual SIM - Black₦ 1,200,000","₦ 1,200,000",https://www.jumia.com.ng/samsung-galaxy-s24-6.2-8gb-ram-256gb-rom-5g-dual-sim-black-351023924.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/9320153/1.jpg?9725
396,"Samsung Galaxy S24  6.2"" 8GB RAM 256GB ROM  5G Dual SIM - Gray₦ 1,200,000","₦ 1,200,000",https://www.jumia.com.ng/samsung-galaxy-s24-6.2-8gb-ram-256gb-rom-5g-dual-sim-gray-351014640.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/6410153/1.jpg?0786
397,"Samsung Galaxy S24 Ultra 6.8"" 12GB 256GB ROM 5G Dual SIM - Black₦ 1,600,000","₦ 1,600,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-256gb-rom-5g-dual-sim-black-351012444.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/4210153/1.jpg?2538
398,"Samsung Galaxy S24 Protective Silicon Case₦ 4,000₦ 7,00043%","₦ 4,000",https://www.jumia.com.ng/samsung-galaxy-s24-protective-silicon-case-304270452.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/4072403/1.jpg?5294
399,"Samsung Galaxy S24 Protective Silicon Case₦ 3,900₦ 7,00044%","₦ 3,900",https://www.jumia.com.ng/samsung-galaxy-s24-protective-silicon-case-304270465.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/4072403/1.jpg?5615
